id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
oJ_XSPZFpvIt6rvheSQl7A,bleecker-street-pizza-new-york,Bleecker Street Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/Kyi2tP43S_a6s-zXD38NUQ/o.jpg,False,https://www.yelp.com/biz/bleecker-street-pizza-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,2362,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.7320627016512, 'longitude': -74.0036552270137}","['delivery', 'pickup']",$,"{'address1': '69 7th Ave S', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['69 7th Ave S', 'New York, NY 10014']}",+12129244466,(212) 924-4466,3072.9540450669765
KL6AUMQI_Ae7_brkK0fy_w,la-vela-dining-and-bar-new-york,La Vela Dining & Bar,https://s3-media1.fl.yelpcdn.com/bphoto/TjklgI19BjkMM74H7Z_1ew/o.jpg,False,https://www.yelp.com/biz/la-vela-dining-and-bar-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,169,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'diners', 'title': 'Diners'}]",4.0,"{'latitude': 40.761082, 'longitude': -73.997872}","['delivery', 'pickup']",$$,"{'address1': '558 11th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['558 11th Ave', 'New York, NY 10036']}",+12126952112,(212) 695-2112,6193.904840772074
F2R-y69dCJlTiXS0NcElDQ,astoria-pizza-factory-astoria,Astoria Pizza Factory,https://s3-media2.fl.yelpcdn.com/bphoto/JPbXOHNrs1QM73ZUFtl1XA/o.jpg,False,https://www.yelp.com/biz/astoria-pizza-factory-astoria?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,156,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'catering', 'title': 'Caterers'}]",4.5,"{'latitude': 40.7786344992522, 'longitude': -73.9026485111397}","['delivery', 'pickup']",$,"{'address1': '1946 37th St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['1946 37th St', 'Astoria, NY 11105']}",+17187269112,(718) 726-9112,11217.983524051704
59hEst-eXa_psEtiZMLU6A,joes-italian-deli-bronx-3,Joe's Italian Deli,https://s3-media4.fl.yelpcdn.com/bphoto/Ko7VMNsNIeCWn1mGjtD_5Q/o.jpg,False,https://www.yelp.com/biz/joes-italian-deli-bronx-3?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,128,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'cheese', 'title': 'Cheese Shops'}]",5.0,"{'latitude': 40.8544073, 'longitude': -73.8848751}",['pickup'],$$,"{'address1': '685 E 187th St', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['685 E 187th St', 'Bronx, NY 10458']}",+17183677979,(718) 367-7979,18970.508332097023
JYNBy2r3LVhJbLHE1bASfg,the-smith-new-york-3,The Smith,https://s3-media4.fl.yelpcdn.com/bphoto/xJ_cTGgxwPs_Tr4cIw_VOA/o.jpg,False,https://www.yelp.com/biz/the-smith-new-york-3?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,1714,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.7716201269986, 'longitude': -73.9818377981476}","['delivery', 'pickup']",$$,"{'address1': '1900 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['1900 Broadway', 'New York, NY 10023']}",+12124965700,(212) 496-5700,7432.796735777396
tHW3EwGwai1AiWQ6ZD-wjg,industry-kitchen-new-york,Industry Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/EAoARKfKhWeDNiFVwZN1Lg/o.jpg,False,https://www.yelp.com/biz/industry-kitchen-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,615,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 40.7049434740873, 'longitude': -74.0048825740814}","['delivery', 'pickup']",$$,"{'address1': '70 South St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['70 South St', 'New York, NY 10005']}",+12124879600,(212) 487-9600,894.3592805518992
muX5xoh3aOleCrSja_T_FA,il-tavolo-di-palmisano-hoboken-2,IL Tavolo di’ Palmisano,https://s3-media3.fl.yelpcdn.com/bphoto/7-vgvOTEnvjK-PEw359MQA/o.jpg,False,https://www.yelp.com/biz/il-tavolo-di-palmisano-hoboken-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,48,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.74571, 'longitude': -74.03346}","['delivery', 'pickup']",$$,"{'address1': '700 Clinton St', 'address2': None, 'address3': None, 'city': 'Hoboken', 'zip_code': '07030', 'country': 'US', 'state': 'NJ', 'display_address': ['700 Clinton St', 'Hoboken, NJ 07030']}",+12013455980,(201) 345-5980,5564.087208129049
RTbltj7zrc3mL2CIQvNUpg,grandaisy-bakery-new-york-4,Grandaisy Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/Zb6ReyEt1CfsC5rOLAupQw/o.jpg,False,https://www.yelp.com/biz/grandaisy-bakery-new-york-4?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,116,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.720041, 'longitude': -74.005867765337}","['delivery', 'pickup']",$,"{'address1': '250 W Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['250 W Broadway', 'New York, NY 10013']}",+12123349435,(212) 334-9435,1893.6428868035466
Bh1JBgQWZl9zct46uw_FzQ,charlie-bird-new-york,Charlie Bird,https://s3-media2.fl.yelpcdn.com/bphoto/6SVsXN-v0Uqoi-NkDpthRg/o.jpg,False,https://www.yelp.com/biz/charlie-bird-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,462,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.72781, 'longitude': -74.002861}",[],$$,"{'address1': '5 King St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['5 King St', 'New York, NY 10012']}",+12122357133,(212) 235-7133,2586.7950545462
PxDPLaLj8349G5MsyMmV7w,l-italiano-trattoria-oakland-gardens,L' Italiano Trattoria,https://s3-media2.fl.yelpcdn.com/bphoto/gLDA3zQvMDAhx5QZKeEsEw/o.jpg,False,https://www.yelp.com/biz/l-italiano-trattoria-oakland-gardens?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,62,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.74809, 'longitude': -73.7613499}",[],$$,"{'address1': '216-01 Horace Harding Expwy N', 'address2': '', 'address3': '', 'city': 'Oakland Gardens', 'zip_code': '11364', 'country': 'US', 'state': 'NY', 'display_address': ['216-01 Horace Harding Expwy N', 'Oakland Gardens, NY 11364']}",+17182242536,(718) 224-2536,20193.684436765237
kDJbzzmCEjFbyDQ-lSygvw,fresh-salt-new-york,Fresh Salt,https://s3-media3.fl.yelpcdn.com/bphoto/UL2XnK_9pl0-kxHjUpjweg/o.jpg,False,https://www.yelp.com/biz/fresh-salt-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,395,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.70707, 'longitude': -74.00244}","['delivery', 'pickup']",$$,"{'address1': '146 Beekman St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['146 Beekman St', 'New York, NY 10038']}",+12129620053,(212) 962-0053,710.677389267444
8Yv1jmEmwaB5-rsIVIXAig,la-traviata-pizzeria-new-york-2,LA Traviata Pizzeria,https://s3-media4.fl.yelpcdn.com/bphoto/KQRNd4gRwseB0baOka1fMw/o.jpg,False,https://www.yelp.com/biz/la-traviata-pizzeria-new-york-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,175,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 40.77505, 'longitude': -73.98088}","['delivery', 'pickup']",$,"{'address1': '101 W 68th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['101 W 68th St', 'New York, NY 10023']}",+12127211101,(212) 721-1101,7824.32643786717
ps2hjcinEdgnGx-XJ8moTg,pasta-pasta-bronx,Pasta-Pasta,https://s3-media1.fl.yelpcdn.com/bphoto/RZmPg-NZ-aotqo2OrM8AEQ/o.jpg,False,https://www.yelp.com/biz/pasta-pasta-bronx?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,66,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.8546061, 'longitude': -73.8549207}",[],$$,"{'address1': '2023 Williamsbridge Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['2023 Williamsbridge Rd', 'Bronx, NY 10461']}",+17188929634,(718) 892-9634,20320.119829645788
461hss6jSwjN8FdiZgN6wA,the-original-goodfellas-brick-oven-pizza-staten-island-2,The Original Goodfella's Brick Oven Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/6DQT6mdKn05HGmDapqlRgA/o.jpg,False,https://www.yelp.com/biz/the-original-goodfellas-brick-oven-pizza-staten-island-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,260,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.586785, 'longitude': -74.091438}","['delivery', 'pickup']",$$,"{'address1': '1718 Hylan Blvd', 'address2': '', 'address3': '', 'city': 'Staten Island', 'zip_code': '10305', 'country': 'US', 'state': 'NY', 'display_address': ['1718 Hylan Blvd', 'Staten Island, NY 10305']}",+17189872422,(718) 987-2422,15532.71466648253
BnD4rXxjArNd9q5sC8t4uQ,the-longshoreman-new-york,The Longshoreman,https://s3-media4.fl.yelpcdn.com/bphoto/Jy9SQVzv8oDhWubvUjLa_A/o.jpg,False,https://www.yelp.com/biz/the-longshoreman-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,57,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.68472, 'longitude': -74.0027}",[],,"{'address1': '215 Columbia St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['215 Columbia St', 'New York, NY 11231']}",+19292950285,(929) 295-0285,2412.218171966761
JZxGDv-ZhWnfMwlkboqG6w,nuccis-south-staten-island,Nucci's South,https://s3-media1.fl.yelpcdn.com/bphoto/1twR3v3KOi5bkCel8KmNdQ/o.jpg,False,https://www.yelp.com/biz/nuccis-south-staten-island?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,118,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.5241224873809, 'longitude': -74.2385790765824}","['delivery', 'pickup']",$$,"{'address1': '4848 Arthur Kill Rd', 'address2': '', 'address3': '', 'city': 'Staten Island', 'zip_code': '10309', 'country': 'US', 'state': 'NY', 'display_address': ['4848 Arthur Kill Rd', 'Staten Island, NY 10309']}",+17189673600,(718) 967-3600,28838.930001714518
-UcF6qcgG6a36tcYDCcWGw,buon-cafe-and-trattoria-middle-village-2,Buon Cafe & Trattoria,https://s3-media3.fl.yelpcdn.com/bphoto/etCcZlET5fDa-YPOTkWEEg/o.jpg,False,https://www.yelp.com/biz/buon-cafe-and-trattoria-middle-village-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,133,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 40.72193, 'longitude': -73.88532}","['delivery', 'pickup']",$$,"{'address1': '74-02 Eliot Ave', 'address2': '', 'address3': '', 'city': 'Middle Village', 'zip_code': '11379', 'country': 'US', 'state': 'NY', 'display_address': ['74-02 Eliot Ave', 'Middle Village, NY 11379']}",+17184782200,(718) 478-2200,9364.055728176307
6BC5LQI4Cg3KChkgigo9sA,lo-duca-pizza-brooklyn,Lo Duca Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/TzsRRoCbP1MdWug79I7lRQ/o.jpg,False,https://www.yelp.com/biz/lo-duca-pizza-brooklyn?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,112,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.6349400235262, 'longitude': -73.9625812061059}",[],$,"{'address1': '14 Newkirk Plz', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['14 Newkirk Plz', 'Brooklyn, NY 11226']}",+17188591501,(718) 859-1501,8283.427380652798
ovN5UGDSl-9zD2lZ2-lntQ,trattoria-vivolo-harrison,Trattoria Vivolo,https://s3-media1.fl.yelpcdn.com/bphoto/B17zrojdIjWg2RIMvKQb0A/o.jpg,False,https://www.yelp.com/biz/trattoria-vivolo-harrison?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,125,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.96891, 'longitude': -73.71137}",['delivery'],$$,"{'address1': '301 Halstead Ave', 'address2': '', 'address3': '', 'city': 'Harrison', 'zip_code': '10528', 'country': 'US', 'state': 'NY', 'display_address': ['301 Halstead Ave', 'Harrison, NY 10528']}",+19148356199,(914) 835-6199,37749.26576088885
Zjj8JkJm0yRyrUFffr7Eww,midici-neapolitan-pizza-brooklyn,MidiCi Neapolitan Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/bwoLy3pM9l5Avr6xlve0Aw/o.jpg,False,https://www.yelp.com/biz/midici-neapolitan-pizza-brooklyn?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,60,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.71529, 'longitude': -73.95858}","['delivery', 'pickup']",$$,"{'address1': '174 N 4th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['174 N 4th St', 'Brooklyn, NY 11211']}",+17187822020,(718) 782-2020,3203.565774800785
2m0-ATP_W3-ycyTNR4sCLg,bread-and-salt-jersey-city-2,Bread and Salt,https://s3-media1.fl.yelpcdn.com/bphoto/3NbR1IZrIy7GR4nqR8gj4g/o.jpg,False,https://www.yelp.com/biz/bread-and-salt-jersey-city-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,109,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",4.0,"{'latitude': 40.7435428136099, 'longitude': -74.0447338297963}",['delivery'],$$,"{'address1': '437 Palisade Ave', 'address2': '', 'address3': None, 'city': 'Jersey City', 'zip_code': '07307', 'country': 'US', 'state': 'NJ', 'display_address': ['437 Palisade Ave', 'Jersey City, NJ 07307']}",+12017922618,(201) 792-2618,6001.155838196033
Gc7OVEIs4HodL4hw9U3C3w,copinette-new-york-3,Copinette,https://s3-media3.fl.yelpcdn.com/bphoto/_S8coii-sUY_mD7_7hXK-w/o.jpg,False,https://www.yelp.com/biz/copinette-new-york-3?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,116,"[{'alias': 'french', 'title': 'French'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.75407, 'longitude': -73.96623}","['delivery', 'pickup']",,"{'address1': '891 1st Ave', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['891 1st Ave', 'New York, NY 10022']}",+12129034001,(212) 903-4001,5908.593694327018
DLsqhCGZmEo48zsgduCbpQ,lombardis-pizza-new-york-3,Lombardi's pizza,https://s3-media2.fl.yelpcdn.com/bphoto/-8Id7zSey3eX2z7dsinGGg/o.jpg,False,https://www.yelp.com/biz/lombardis-pizza-new-york-3?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,146,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.74623, 'longitude': -73.9974}","['delivery', 'pickup']",$$,"{'address1': '290 8th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['290 8th Ave', 'New York, NY 10001']}",+12122561973,(212) 256-1973,4544.250019376753
